year,country,purpose,mode,duration,age,visits_thousands,nights_thousands,expenditure_millions,cluster_group
2007,USA,Holiday,Air,8-14 nights,55-64,5.08,23.49,1.08,medium spenders
2007,USA,Holiday,Air,8-14 nights,65+,7.61,61.93,3.75,medium spenders
2007,USA,Holiday,Air,15+ nights,25-34,0.39,0.8,0.04,smaller spenders
2007,USA,Holiday,Air,15+ nights,35-44,0.24,5.16,0.48,smaller spenders
2007,USA,Holiday,Air,15+ nights,55-64,0.33,4.9,0.25,smaller spenders
2007,USA,Holiday,Air,15+ nights,65+,2.04,12.26,0.2,smaller spenders
2007,USA,Holiday,Sea,15+ nights,65+,0.06,0.19,0.01,smaller spenders
2007,USA,Business,Air,1-3 nights,35-44,0.51,0.51,0.08,smaller spenders
2007,USA,Business,Air,1-3 nights,45-54,3.07,9.26,1.12,smaller spenders
2007,USA,Business,Air,4-7 nights,25-34,1.87,10.17,1.53,smaller spenders
2007,USA,Business,Air,4-7 nights,35-44,2.07,6.97,1.62,smaller spenders
2007,USA,Business,Air,4-7 nights,45-54,0.53,2.6,0.38,smaller spenders
2007,USA,Business,Air,8-14 nights,25-34,0.4,1.3,0.02,smaller spenders
2007,USA,Business,Air,8-14 nights,45-54,2.12,5.54,0.92,smaller spenders
2007,USA,Business,Air,8-14 nights,55-64,0.56,2.81,0.38,smaller spenders
2007,USA,VFR,Air,1-3 nights,16-24,0.82,1.63,0.17,smaller spenders
2007,USA,VFR,Air,1-3 nights,45-54,0.26,0.52,0.07,smaller spenders
2007,USA,VFR,Air,4-7 nights,16-24,4.38,17.45,1.16,smaller spenders
2007,USA,VFR,Air,4-7 nights,25-34,0.23,0.93,0.01,smaller spenders
2007,USA,VFR,Air,4-7 nights,35-44,0.72,0.72,0.04,smaller spenders
2007,USA,VFR,Air,4-7 nights,45-54,2.4,10.28,1.12,smaller spenders
2007,USA,VFR,Air,4-7 nights,65+,2.16,12.93,0.67,smaller spenders
2007,USA,VFR,Air,8-14 nights,25-34,3.74,37.35,0.89,smaller spenders
2007,USA,VFR,Air,8-14 nights,35-44,0.47,3.77,0.02,smaller spenders
2007,USA,VFR,Air,8-14 nights,45-54,1.26,15.11,1.1,smaller spenders
2007,USA,VFR,Air,8-14 nights,65+,0.38,1.9,0,smaller spenders
2007,USA,VFR,Air,15+ nights,16-24,0.54,8.56,0.33,smaller spenders
2007,USA,VFR,Air,15+ nights,35-44,1.42,31.17,0.3,smaller spenders
2007,USA,VFR,Air,15+ nights,65+,1.64,29.73,0.86,smaller spenders
2007,USA,VFR,Sea,15+ nights,65+,0.06,0.85,0.03,smaller spenders
2007,USA,Other,Air,1-3 nights,25-34,1.54,6.17,1.27,smaller spenders
2007,USA,Other,Air,4-7 nights,35-44,0.28,1.89,0.14,smaller spenders
2007,USA,Other,Air,4-7 nights,45-54,1.54,10.28,0.94,smaller spenders
2007,USA,Other,Air,15+ nights,16-24,3.21,76.86,3.91,medium spenders
2008,USA,Holiday,Air,1-3 nights,35-44,0.47,0.95,0.48,smaller spenders
2008,USA,Holiday,Air,1-3 nights,45-54,1.02,3.12,0.11,smaller spenders
2008,USA,Holiday,Air,1-3 nights,65+,0.27,0.83,0.14,smaller spenders
2008,USA,Holiday,Air,4-7 nights,16-24,4.68,31.66,3.96,medium spenders
2008,USA,Holiday,Air,4-7 nights,25-34,2.23,11.29,1.23,smaller spenders
2008,USA,Holiday,Air,4-7 nights,45-54,3.97,28.42,2.46,medium spenders
2008,USA,Holiday,Air,4-7 nights,55-64,1.12,6.51,0.63,smaller spenders
2008,USA,Holiday,Air,8-14 nights,16-24,0.35,1.08,0.09,smaller spenders
2008,USA,Holiday,Air,8-14 nights,25-34,5.44,47.56,1.33,medium spenders
2008,USA,Holiday,Air,8-14 nights,35-44,0.64,4.86,0.52,smaller spenders
2008,USA,Holiday,Air,8-14 nights,45-54,1.1,4.01,0.28,smaller spenders
2008,USA,Holiday,Air,8-14 nights,55-64,1.63,7.02,0.61,smaller spenders
2008,USA,Holiday,Air,8-14 nights,65+,0.4,1.21,0.11,smaller spenders
2008,USA,Holiday,Air,15+ nights,0-15,0.26,2.9,0.02,smaller spenders
2008,USA,Holiday,Air,15+ nights,25-34,0.4,7.36,0.05,smaller spenders
2008,USA,Business,Air,1-3 nights,35-44,1.87,1.86,0.48,smaller spenders
2008,USA,Business,Air,1-3 nights,45-54,0.75,2.24,1.22,smaller spenders
2008,USA,Business,Air,4-7 nights,16-24,0.34,0.34,0.01,smaller spenders
2008,USA,Business,Air,4-7 nights,25-34,1.07,6.5,0.75,smaller spenders
2008,USA,Business,Air,4-7 nights,35-44,1.06,3.78,0.41,smaller spenders
2008,USA,Business,Air,4-7 nights,45-54,4.61,17.79,0.95,smaller spenders
2008,USA,Business,Air,4-7 nights,55-64,3.84,11.3,1.75,smaller spenders
2008,USA,Business,Air,8-14 nights,16-24,0.34,1.03,0.14,smaller spenders
2008,USA,Business,Air,8-14 nights,25-34,1.2,8.34,1.11,smaller spenders
2008,USA,Business,Air,8-14 nights,45-54,0.53,1.06,0.12,smaller spenders
2008,USA,Business,Air,15+ nights,45-54,1.39,37.16,0.34,smaller spenders
2008,USA,Business,Air,15+ nights,55-64,0.33,2.29,0.35,smaller spenders
2008,USA,VFR,Air,1-3 nights,35-44,0.33,0.34,0.03,smaller spenders
2008,USA,VFR,Air,4-7 nights,16-24,1.42,5.31,0.25,smaller spenders
2008,USA,VFR,Air,4-7 nights,25-34,0.32,0.34,0.01,smaller spenders
2008,USA,VFR,Air,4-7 nights,35-44,1.58,6.75,0.42,smaller spenders
2008,USA,VFR,Air,4-7 nights,45-54,0.76,3.92,0.4,smaller spenders
2008,USA,VFR,Air,4-7 nights,65+,0.39,0.81,0,smaller spenders
2008,USA,VFR,Air,8-14 nights,16-24,1.1,9.11,0.17,smaller spenders
2008,USA,VFR,Air,8-14 nights,35-44,0.4,4.09,0.14,smaller spenders
2008,USA,VFR,Air,8-14 nights,45-54,1.56,6.27,0.19,smaller spenders
2008,USA,VFR,Air,8-14 nights,55-64,1.01,3.12,0.04,smaller spenders
2008,USA,VFR,Air,15+ nights,25-34,1.02,24.14,0.19,smaller spenders
2008,USA,VFR,Air,15+ nights,35-44,1.73,1.79,0.02,smaller spenders
2008,USA,Other,Air,8-14 nights,16-24,0.39,0.93,0.07,smaller spenders
2008,USA,Other,Air,8-14 nights,35-44,0.26,2.21,0.87,smaller spenders
2008,USA,Holiday,Air,1-3 nights,35-44,2.41,7.21,1.01,smaller spenders
2008,USA,Holiday,Air,1-3 nights,55-64,1.35,2.68,0.29,smaller spenders
2008,USA,Holiday,Air,4-7 nights,16-24,0.89,1.76,0.02,smaller spenders
2008,USA,Holiday,Air,4-7 nights,25-34,1.76,2.56,0.28,smaller spenders
2008,USA,Holiday,Air,4-7 nights,35-44,0.93,4.63,0.56,smaller spenders
2008,USA,Holiday,Air,4-7 nights,45-54,4.9,23.38,6.53,medium spenders
2008,USA,Holiday,Air,4-7 nights,55-64,7.91,42.16,29.64,big spenders
2008,USA,Holiday,Air,4-7 nights,65+,4.55,15.58,4.16,medium spenders
2008,USA,Holiday,Air,8-14 nights,0-15,0.84,2.51,0.01,smaller spenders
2008,USA,Holiday,Air,8-14 nights,16-24,6.11,27.67,1.35,medium spenders
2008,USA,Holiday,Air,8-14 nights,25-34,0.88,3.48,0.26,smaller spenders
2008,USA,Holiday,Air,8-14 nights,35-44,8.91,50.58,8.99,medium spenders
2008,USA,Holiday,Air,8-14 nights,45-54,6.25,35.1,11.36,medium spenders
2008,USA,Holiday,Air,8-14 nights,55-64,5.58,47.41,3.48,medium spenders
2008,USA,Holiday,Air,8-14 nights,65+,2.68,12.82,1.69,smaller spenders
2008,USA,Holiday,Air,15+ nights,16-24,2.41,36.03,1.49,smaller spenders
2008,USA,Holiday,Air,15+ nights,35-44,2.41,52.84,1.12,smaller spenders
2008,USA,Holiday,Air,15+ nights,45-54,0.43,1.28,0.07,smaller spenders
2008,USA,Holiday,Air,15+ nights,55-64,3.28,15.05,0.69,smaller spenders
2008,USA,Holiday,Air,15+ nights,65+,0.81,3.76,0.45,smaller spenders
2008,USA,Holiday,Sea,8-14 nights,65+,2.55,7.59,2.1,smaller spenders
2008,USA,Holiday,Sea,15+ nights,55-64,1.66,6.45,0.43,smaller spenders
2008,USA,Holiday,Tunnel,4-7 nights,45-54,0.68,0.67,0.08,smaller spenders
2008,USA,Holiday,Tunnel,8-14 nights,16-24,0.66,2.61,0.11,smaller spenders
2008,USA,Holiday,Tunnel,15+ nights,35-44,0.68,3.33,0.18,smaller spenders
2008,USA,Business,Air,1-3 nights,35-44,0.4,0.8,0.32,smaller spenders
2008,USA,Business,Air,4-7 nights,35-44,2.59,18.05,0.53,smaller spenders
2008,USA,Business,Air,4-7 nights,45-54,2.16,6.55,0.98,smaller spenders
2008,USA,Business,Air,4-7 nights,55-64,2.25,6.73,0.5,smaller spenders
2008,USA,Business,Air,8-14 nights,35-44,0.66,7.23,1.18,smaller spenders
2008,USA,Business,Air,8-14 nights,45-54,1.33,10.6,0.55,smaller spenders
2008,USA,Business,Air,8-14 nights,55-64,0.42,4.65,0.39,smaller spenders
2008,USA,Business,Air,15+ nights,35-44,0.98,1.96,0.15,smaller spenders
2008,USA,Business,Air,15+ nights,55-64,0.42,10.14,0.81,smaller spenders
2008,USA,VFR,Air,1-3 nights,35-44,2.35,4.67,0.83,smaller spenders
2008,USA,VFR,Air,4-7 nights,35-44,5.8,25.43,1.19,medium spenders
2008,USA,VFR,Air,4-7 nights,45-54,1,6.98,0.2,smaller spenders
2008,USA,VFR,Air,4-7 nights,55-64,0.42,1.66,0.14,smaller spenders
2008,USA,VFR,Air,8-14 nights,25-34,0.9,6.06,0.31,smaller spenders
2008,USA,VFR,Air,8-14 nights,35-44,4.12,45.29,1.47,smaller spenders
2008,USA,VFR,Air,8-14 nights,55-64,1.76,8.49,0.29,smaller spenders
2008,USA,VFR,Air,8-14 nights,65+,3.23,15.86,0.56,smaller spenders
2008,USA,VFR,Air,15+ nights,25-34,0.34,6.83,0.48,smaller spenders
2008,USA,VFR,Air,15+ nights,45-54,4.2,97.3,3.77,medium spenders
2008,USA,VFR,Air,15+ nights,55-64,0.32,4.83,0.13,smaller spenders
2008,USA,VFR,Air,15+ nights,65+,0.58,2.32,0.31,smaller spenders
2008,USA,VFR,Sea,15+ nights,65+,0.51,5,0.3,smaller spenders
2008,USA,Study,Air,4-7 nights,25-34,0.49,2.94,0.44,smaller spenders
2008,USA,Study,Air,15+ nights,16-24,2.27,287.18,10.73,medium spenders
2008,USA,Other,Air,1-3 nights,45-54,1.27,1.25,0.14,smaller spenders
2008,USA,Other,Air,15+ nights,16-24,1.54,3.05,0.57,smaller spenders
2008,USA,Holiday,Air,1-3 nights,16-24,1.12,2.21,0.19,smaller spenders
2008,USA,Holiday,Air,1-3 nights,45-54,1.98,1.95,0.08,smaller spenders
2008,USA,Holiday,Air,4-7 nights,0-15,0.41,1.26,0.06,smaller spenders
2008,USA,Holiday,Air,4-7 nights,16-24,2.38,12.3,2.14,smaller spenders
2008,USA,Holiday,Air,4-7 nights,25-34,3.87,24.67,2.75,medium spenders
2008,USA,Holiday,Air,4-7 nights,35-44,5.15,19.11,2.63,medium spenders
2008,USA,Holiday,Air,4-7 nights,45-54,2.85,16.66,2.06,smaller spenders
2008,USA,Holiday,Air,4-7 nights,55-64,8.65,47.66,7.94,medium spenders
2008,USA,Holiday,Air,4-7 nights,65+,4.27,12.34,1.09,smaller spenders
2008,USA,Holiday,Air,8-14 nights,0-15,0.65,1.28,0.08,smaller spenders
2008,USA,Holiday,Air,8-14 nights,16-24,8.54,65.54,4.43,medium spenders
2008,USA,Holiday,Air,8-14 nights,25-34,6.26,41.74,6.75,medium spenders
2008,USA,Holiday,Air,8-14 nights,35-44,6.96,67.56,12.79,medium spenders
2008,USA,Holiday,Air,8-14 nights,45-54,5.46,39.29,4.78,medium spenders
2008,USA,Holiday,Air,8-14 nights,55-64,1.72,8.16,0.78,smaller spenders
2008,USA,Holiday,Air,8-14 nights,65+,13.42,138.04,17.58,big spenders
2008,USA,Holiday,Air,15+ nights,16-24,2.41,43.05,3.01,smaller spenders
2008,USA,Holiday,Air,15+ nights,45-54,1.44,2.84,0.05,smaller spenders
2008,USA,Holiday,Air,15+ nights,55-64,3.32,37.21,1.03,smaller spenders
2008,USA,Holiday,Air,15+ nights,65+,3,38.84,1.5,smaller spenders
2008,USA,Holiday,Sea,8-14 nights,0-15,0.05,0.18,0.02,smaller spenders
2008,USA,Holiday,Sea,8-14 nights,55-64,0.93,2.07,0.09,smaller spenders
2008,USA,Holiday,Sea,15+ nights,16-24,2.12,13.32,0.89,smaller spenders
2008,USA,Holiday,Tunnel,4-7 nights,16-24,0.82,1.47,0.11,smaller spenders
2008,USA,Holiday,Tunnel,4-7 nights,55-64,0.63,3.77,1.14,smaller spenders
2008,USA,Holiday,Tunnel,4-7 nights,65+,0.63,0.63,0.01,smaller spenders
2008,USA,Business,Air,1-3 nights,35-44,2.13,5.92,0.88,smaller spenders
2008,USA,Business,Air,4-7 nights,35-44,0.51,2.11,0.22,smaller spenders
2008,USA,Business,Air,4-7 nights,45-54,7.77,39.07,4.48,medium spenders
2008,USA,Business,Air,4-7 nights,55-64,1.81,11.08,1.49,smaller spenders
2008,USA,Business,Air,4-7 nights,65+,0.64,1.97,0.57,smaller spenders
2008,USA,Business,Air,8-14 nights,45-54,3.25,20.92,6.37,medium spenders
2008,USA,Business,Air,8-14 nights,55-64,0.97,1.98,0.15,smaller spenders
2008,USA,VFR,Air,4-7 nights,45-54,3.01,16.29,0.66,smaller spenders
2008,USA,VFR,Air,4-7 nights,55-64,1.44,1.41,0.09,smaller spenders
2008,USA,VFR,Air,4-7 nights,65+,1.5,7.39,1.23,smaller spenders
2008,USA,VFR,Air,8-14 nights,16-24,2.16,8.51,0.18,smaller spenders
2008,USA,VFR,Air,8-14 nights,25-34,0.43,1.26,0.02,smaller spenders
2008,USA,VFR,Air,8-14 nights,35-44,2.22,12.72,0.17,smaller spenders
2008,USA,VFR,Air,8-14 nights,45-54,1.46,6.76,0.04,smaller spenders
2008,USA,VFR,Air,8-14 nights,55-64,3.43,35.85,2.53,smaller spenders
2008,USA,VFR,Air,8-14 nights,65+,2.34,19.65,1.59,smaller spenders
2008,USA,VFR,Air,15+ nights,16-24,0.52,85.54,0.01,smaller spenders
2008,USA,VFR,Air,15+ nights,25-34,1.78,24.51,1.1,smaller spenders
2008,USA,VFR,Air,15+ nights,45-54,1.44,19.76,0.1,smaller spenders
2008,USA,VFR,Air,15+ nights,55-64,0.51,3.49,0.09,smaller spenders
2008,USA,VFR,Tunnel,15+ nights,16-24,0.72,5.44,0.05,smaller spenders
2008,USA,Other,Air,4-7 nights,25-34,1.11,2.24,0.19,smaller spenders
2008,USA,Other,Air,15+ nights,25-34,1.38,1.39,0.01,smaller spenders
2008,USA,Holiday,Air,1-3 nights,35-44,1.97,5.9,0.62,smaller spenders
2008,USA,Holiday,Air,4-7 nights,0-15,0.48,1.46,0.18,smaller spenders
2008,USA,Holiday,Air,4-7 nights,35-44,0.5,1.01,0.02,smaller spenders
2008,USA,Holiday,Air,4-7 nights,45-54,2.04,10.29,2.43,smaller spenders
2008,USA,Holiday,Air,4-7 nights,65+,1.36,9.57,0.66,smaller spenders
2008,USA,Holiday,Air,8-14 nights,25-34,0.92,7.42,0.76,smaller spenders
2008,USA,Holiday,Air,8-14 nights,35-44,0.42,0.85,0.05,smaller spenders
2008,USA,Holiday,Air,8-14 nights,55-64,2.66,21.39,9.55,medium spenders
2008,USA,Holiday,Air,8-14 nights,65+,4.29,35.4,8.65,medium spenders
2008,USA,Holiday,Air,15+ nights,65+,2.04,80.25,2.09,smaller spenders
2008,USA,Business,Air,1-3 nights,35-44,2.77,4.12,0.45,smaller spenders
2008,USA,Business,Air,1-3 nights,45-54,0.88,2.05,0.13,smaller spenders
2008,USA,Business,Air,4-7 nights,35-44,2.09,10.35,2.87,smaller spenders
2008,USA,Business,Air,8-14 nights,35-44,0.29,0.29,0.03,smaller spenders
2008,USA,VFR,Air,1-3 nights,35-44,2.01,5.98,2.2,smaller spenders
2008,USA,VFR,Air,4-7 nights,45-54,2.93,15.78,0.91,smaller spenders
2008,USA,VFR,Air,4-7 nights,65+,2.01,7.97,0.3,smaller spenders
2008,USA,VFR,Air,8-14 nights,25-34,0.61,3.03,0.09,smaller spenders
2008,USA,VFR,Air,8-14 nights,35-44,0.77,3.15,0.2,smaller spenders
2008,USA,VFR,Air,8-14 nights,45-54,0.36,1.77,0.25,smaller spenders
2008,USA,VFR,Air,8-14 nights,55-64,2.42,17.53,2,smaller spenders
2008,USA,VFR,Air,15+ nights,25-34,0.59,2.55,0.09,smaller spenders
2008,USA,VFR,Air,15+ nights,55-64,3.15,48.1,1.59,smaller spenders
2008,USA,VFR,Air,15+ nights,65+,2.94,156.45,0.74,smaller spenders
2008,USA,Other,Air,8-14 nights,65+,0.6,5.39,0.48,smaller spenders
2009,USA,Holiday,Air,1-3 nights,16-24,0.352203313,0.707156316,0.058722368,smaller spenders
2009,USA,Holiday,Air,1-3 nights,25-34,0.221039868,0.220731991,0.027831472,smaller spenders
2009,USA,Holiday,Air,4-7 nights,16-24,0.352203313,2.121468947,0.129900996,smaller spenders
2009,USA,Holiday,Air,4-7 nights,25-34,0.575429232,1.359383532,0.210945785,smaller spenders
2009,USA,Holiday,Air,4-7 nights,35-44,1.194707874,2.535425938,0.336405006,smaller spenders
2009,USA,Holiday,Air,4-7 nights,45-54,3.004492604,8.479132232,0.935993019,smaller spenders
2009,USA,Holiday,Air,4-7 nights,55-64,0.112763316,0.226406988,0.03855128,smaller spenders
2009,USA,Holiday,Air,8-14 nights,16-24,5.20929979,15.64833816,2.41347168,medium spenders
2009,USA,Holiday,Air,8-14 nights,25-34,0.203239274,0.816130519,0.058350002,smaller spenders
2009,USA,Holiday,Air,8-14 nights,45-54,1.902041441,8.961341015,0.677549947,smaller spenders
2009,USA,Holiday,Air,8-14 nights,55-64,0.886301545,4.595850927,0.447075522,smaller spenders
2009,USA,Holiday,Air,8-14 nights,65+,0.080393266,1.129899201,0.017465632,smaller spenders
2009,USA,Holiday,Air,15+ nights,16-24,0.100936088,2.735912635,0.013871121,smaller spenders
2009,USA,Holiday,Air,15+ nights,45-54,0.704406626,72.48352234,1.99752933,smaller spenders
2009,USA,Business,Air,1-3 nights,25-34,0.213778457,0.439997531,0.066444343,smaller spenders
2009,USA,Business,Air,1-3 nights,35-44,0.372681833,0.383525751,0.118260484,smaller spenders
2009,USA,Business,Air,1-3 nights,45-54,0.354643956,1.094889078,1.632967658,smaller spenders
2009,USA,Business,Air,4-7 nights,25-34,0.342232133,2.399758493,0.354094262,smaller spenders
2009,USA,Business,Air,4-7 nights,35-44,0.115318862,0.830720052,0.118062134,smaller spenders
2009,USA,Business,Air,4-7 nights,45-54,0.578780499,3.019886067,0.710974815,smaller spenders
2009,USA,Business,Air,4-7 nights,55-64,0.727758794,2.960408962,0.300822453,smaller spenders
2009,USA,Business,Air,8-14 nights,16-24,0.294203439,0.884133227,0.044053831,smaller spenders
2009,USA,Business,Air,8-14 nights,25-34,0.530757927,2.731006913,0.316612904,smaller spenders
2009,USA,Business,Air,8-14 nights,35-44,1.263995871,6.141869421,0.882083894,smaller spenders
2009,USA,Business,Air,8-14 nights,45-54,0.207845269,0.42778588,0.0529242,smaller spenders
2009,USA,Business,Air,8-14 nights,65+,0.354643956,4.379556313,0.023251456,smaller spenders
2009,USA,VFR,Air,1-3 nights,16-24,1.059106714,2.791109987,0.09759213,smaller spenders
2009,USA,VFR,Air,1-3 nights,55-64,2.618372778,5.164521612,0.590562158,smaller spenders
2009,USA,VFR,Air,4-7 nights,0-15,0.440279873,3.039453467,0.447967487,smaller spenders
2009,USA,VFR,Air,4-7 nights,25-34,0.366878946,0.723638078,0.054485038,smaller spenders
2009,USA,VFR,Air,4-7 nights,45-54,0.446673271,3.083590019,0.095376233,smaller spenders
2009,USA,VFR,Air,4-7 nights,65+,0.341836311,2.359852502,0.130555384,smaller spenders
2009,USA,VFR,Air,8-14 nights,16-24,0.722994235,4.153855634,0.015819202,smaller spenders
2009,USA,VFR,Air,8-14 nights,25-34,0.330943747,0.97913835,0.01144524,smaller spenders
2009,USA,VFR,Air,8-14 nights,35-44,0.92319223,9.383689216,0.283117599,smaller spenders
2009,USA,VFR,Air,8-14 nights,45-54,0.891264787,7.087926333,0.497755476,smaller spenders
2009,USA,VFR,Air,8-14 nights,55-64,8.070433398,97.25427974,2.385447369,medium spenders
2009,USA,VFR,Air,15+ nights,0-15,6.445225299,101.7013487,0.419955312,medium spenders
2009,USA,VFR,Air,15+ nights,16-24,6.939153866,185.5639306,3.596364762,medium spenders
2009,USA,VFR,Air,15+ nights,25-34,0.201459597,2.781535602,0.021675753,smaller spenders
2009,USA,VFR,Air,15+ nights,35-44,0.070934325,1.049340242,0.029651326,smaller spenders
2009,USA,VFR,Air,15+ nights,45-54,0.341836311,5.05682679,0.255970793,smaller spenders
2009,USA,VFR,Air,15+ nights,55-64,0.443800393,23.330904490000002,0.314423868,smaller spenders
2009,USA,Other,Air,4-7 nights,45-54,0.198842816,0.776158329,0.002937545,smaller spenders
2009,USA,Holiday,Air,1-3 nights,16-24,4.286158842,13.9869862,0.76096963,smaller spenders
2009,USA,Holiday,Air,1-3 nights,25-34,0.101079625,0.237357657,0.038327665,smaller spenders
2009,USA,Holiday,Air,4-7 nights,16-24,0.846007,6.95315042,0.305726594,smaller spenders
2009,USA,Holiday,Air,4-7 nights,25-34,0.571934549,1.598900498,0.104947711,smaller spenders
2009,USA,Holiday,Air,4-7 nights,35-44,0.321312851,1.857416572,0.282908255,smaller spenders
2009,USA,Holiday,Air,4-7 nights,45-54,5.801217114,33.35584533,4.167019589,medium spenders
2009,USA,Holiday,Air,4-7 nights,55-64,1.70900088,12.8165709,0.663061833,smaller spenders
2009,USA,Holiday,Air,4-7 nights,65+,0.099435738,0.817241043,0.10061432,smaller spenders
2009,USA,Holiday,Air,8-14 nights,16-24,2.13511633,13.52533953,1.138792451,smaller spenders
2009,USA,Holiday,Air,8-14 nights,25-34,5.211323281,40.24084674,2.423423522,medium spenders
2009,USA,Holiday,Air,8-14 nights,35-44,4.528024476,25.03602289,1.026024779,smaller spenders
2009,USA,Holiday,Air,8-14 nights,45-54,2.83848414,12.85076615,0.91350429,smaller spenders
2009,USA,Holiday,Air,8-14 nights,55-64,4.729235823,41.64128641,3.756494396,medium spenders
2009,USA,Holiday,Air,8-14 nights,65+,2.996105208,27.84142202,2.409242295,smaller spenders
2009,USA,Holiday,Air,15+ nights,25-34,0.410501115,11.08541114,0.42384921,smaller spenders
2009,USA,Holiday,Air,15+ nights,35-44,0.357881717,6.723093073,0.707003181,smaller spenders
2009,USA,Holiday,Air,15+ nights,65+,1.158242204,22.86497944,1.203992045,smaller spenders
2009,USA,Holiday,Sea,1-3 nights,25-34,0.334420518,0.959873991,0.123701715,smaller spenders
2009,USA,Holiday,Sea,8-14 nights,35-44,0.080330403,0.537994755,0.020799878,smaller spenders
2009,USA,Business,Air,1-3 nights,25-34,0.196542274,0.490180287,0.111433222,smaller spenders
2009,USA,Business,Air,1-3 nights,35-44,0.240408055,0.239112932,0.121879287,smaller spenders
2009,USA,Business,Air,1-3 nights,45-54,0.091646107,0.091152392,0.007728279,smaller spenders
2009,USA,Business,Air,4-7 nights,25-34,0.645808369,1.909371106,0.18853688,smaller spenders
2009,USA,Business,Air,4-7 nights,35-44,3.886834026,23.45061808,3.447524761,medium spenders
2009,USA,Business,Air,4-7 nights,45-54,1.862913833,4.665011237,1.05419633,smaller spenders
2009,USA,Business,Air,4-7 nights,55-64,0.3021585,1.433744866,0.139995189,smaller spenders
2009,USA,Business,Air,8-14 nights,25-34,1.066455798,1.668586271,0.078493064,smaller spenders
2009,USA,Business,Air,8-14 nights,35-44,0.092837132,1.015707012,0.061977332,smaller spenders
2009,USA,Business,Air,8-14 nights,45-54,0.314470525,2.291377503,0.332415325,smaller spenders
2009,USA,Business,Air,8-14 nights,55-64,0.102119903,0.812558109,0.155314691,smaller spenders
2009,USA,Business,Air,8-14 nights,65+,0.429208637,3.431832262,0.591464038,smaller spenders
2009,USA,Business,Air,15+ nights,35-44,1.325508479,62.66635145,18.08594198,medium spenders
2009,USA,VFR,Air,4-7 nights,25-34,3.88413043,19.63381519,0.059222528,smaller spenders
2009,USA,VFR,Air,4-7 nights,35-44,1.086322367,6.409012913,0.319683755,smaller spenders
2009,USA,VFR,Air,4-7 nights,45-54,0.641406823,3.242234848,0.270572437,smaller spenders
2009,USA,VFR,Air,4-7 nights,55-64,0.333208321,2.021193894,0.093216465,smaller spenders
2009,USA,VFR,Air,4-7 nights,65+,0.095390876,0.578627376,0.029089079,smaller spenders
2009,USA,VFR,Air,8-14 nights,0-15,0.537229831,2.29292064,0.046388687,smaller spenders
2009,USA,VFR,Air,8-14 nights,16-24,1.633374931,7.7212305,0.229914086,smaller spenders
2009,USA,VFR,Air,8-14 nights,25-34,6.012446432,55.63768212,2.143557536,medium spenders
2009,USA,VFR,Air,8-14 nights,35-44,0.535802504,1.515739823,0.022024863,smaller spenders
2009,USA,VFR,Air,8-14 nights,45-54,0.304452179,2.788625081,0.159618141,smaller spenders
2009,USA,VFR,Air,8-14 nights,55-64,0.22601135,1.370952441,0.184973618,smaller spenders
2009,USA,VFR,Air,15+ nights,16-24,0.346768931,0.701150205,0.005731225,smaller spenders
2009,USA,VFR,Air,15+ nights,35-44,0.33146163,0.335099786,0.002587114,smaller spenders
2009,USA,VFR,Air,15+ nights,55-64,5.574880653,107.7110456,4.393452961,medium spenders
2009,USA,VFR,Air,15+ nights,65+,0.907190589,20.1772561,0.557899267,smaller spenders
2009,USA,Study,Air,15+ nights,16-24,0.34713585,15.04808203,0.508450158,smaller spenders
2009,USA,Other,Air,1-3 nights,35-44,4.174728795,9.324480137,0.803732443,smaller spenders
2009,USA,Other,Air,8-14 nights,65+,0.212260568,1.06747902,0.082561553,smaller spenders
2009,USA,Holiday,Air,1-3 nights,25-34,1.910591383,5.748229717,0.101941537,smaller spenders
2009,USA,Holiday,Air,1-3 nights,35-44,2.271504937,6.834078862,0.328980222,smaller spenders
2009,USA,Holiday,Air,1-3 nights,45-54,2.442050529,6.541567415,0.647728105,smaller spenders
2009,USA,Holiday,Air,1-3 nights,55-64,1.342371664,2.804279132,0.994522381,smaller spenders
